,ear1,ear2,ear3,ear4,ear5,id,piscando,pontos_olhos 1,pontos_olhos 2,pontos_olhos 3,pontos_olhos 4,pontos_olhos 5
2464,11.66753842053422,12.000628527403604,6.998600279944011,5.9990001666388935,8.732532451892395,jose.csv,True,"[(-13, -1), (-9, 0), (-3, 1), (2, 2), (8, 2), (13, 2), (16, 2), (16, 2), (13, 3), (0, 7), (2, 3), (-4, 2), (-9, 1), (-13, 0), (-6, 0), (0, 0), (7, 0), (-15, 0), (8, 3)]","[(-13, -1), (-9, -1), (-3, 1), (3, 2), (9, 2), (13, 2), (16, 2), (16, 2), (13, 2), (1, 7), (3, 3), (-3, 2), (-9, 0), (-12, -1), (-6, 0), (0, 0), (7, 0), (-14, -1), (9, 3)]","[(-13, -2), (-10, -1), (-4, 1), (2, 2), (8, 2), (12, 2), (15, 2), (15, 2), (12, 2), (0, 6), (2, 2), (-4, 1), (-10, 0), (-13, -1), (-7, 0), (0, 0), (7, 0), (-15, -1), (8, 2)]","[(-14, -2), (-11, -1), (-5, 0), (1, 1), (7, 1), (11, 2), (14, 1), (14, 2), (11, 2), (0, 7), (1, 2), (-5, 1), (-11, 0), (-14, -1), (-7, 0), (0, 0), (7, 0), (-16, -1), (7, 2)]","[(-12, -1), (-8, 0), (-2, 1), (3, 2), (9, 3), (14, 3), (17, 2), (17, 2), (13, 3), (0, 7), (3, 3), (-3, 2), (-8, 1), (-12, 0), (-6, 0), (0, 0), (7, 0), (-14, -1), (9, 3)]"
2465,12.000628527403604,12.000628527403604,12.000628527403604,17.997944133302457,18.01874700381804,jose.csv,True,"[(-13, -2), (-9, -1), (-3, 0), (2, 1), (8, 2), (13, 2), (16, 1), (16, 2), (13, 2), (0, 6), (2, 2), (-4, 1), (-9, -1), (-13, -1), (-7, -1), (0, 0), (7, 0), (-15, -2), (8, 2)]","[(-13, -1), (-9, -1), (-3, 1), (2, 2), (9, 3), (13, 2), (17, 2), (16, 2), (13, 3), (0, 7), (2, 3), (-4, 2), (-10, 0), (-13, -1), (-8, 0), (0, 0), (7, 0), (-15, -1), (9, 3)]","[(-13, -1), (-9, 0), (-3, 2), (3, 3), (9, 3), (14, 3), (17, 2), (17, 2), (14, 3), (0, 7), (3, 3), (-3, 2), (-9, 0), (-13, -1), (-7, 0), (0, 0), (7, 0), (-15, -1), (10, 3)]","[(-14, -1), (-10, 0), (-4, 2), (3, 3), (9, 3), (14, 3), (17, 2), (17, 2), (14, 3), (0, 7), (2, 3), (-4, 2), (-10, 0), (-13, -1), (-8, 0), (0, 0), (8, 0), (-15, -1), (9, 3)]","[(-13, -2), (-9, 0), (-3, 2), (3, 3), (10, 3), (15, 3), (18, 2), (18, 2), (14, 3), (1, 7), (3, 3), (-3, 2), (-9, 0), (-13, -1), (-7, 0), (0, 0), (8, 0), (-15, -2), (10, 3)]"
2466,12.000628527403604,12.014499418407162,18.01874700381804,18.01874700381804,18.01874700381804,jose.csv,True,"[(-14, -1), (-10, 0), (-4, 2), (2, 3), (8, 3), (13, 3), (16, 2), (16, 2), (13, 3), (1, 7), (1, 3), (-5, 2), (-11, 0), (-14, -1), (-7, 0), (0, 0), (8, 0), (-16, -1), (8, 3)]","[(-15, -2), (-11, -1), (-5, 1), (1, 3), (8, 3), (12, 2), (16, 2), (15, 2), (12, 2), (0, 6), (1, 2), (-6, 1), (-11, -1), (-15, -2), (-8, 0), (0, 0), (7, -1), (-17, -2), (7, 2)]","[(-14, -2), (-10, -1), (-4, 2), (3, 3), (9, 3), (14, 3), (18, 2), (17, 2), (14, 2), (1, 7), (2, 2), (-4, 1), (-11, -1), (-14, -1), (-7, 0), (0, 0), (8, 0), (-16, -2), (9, 3)]","[(-14, -2), (-10, -1), (-4, 1), (2, 2), (8, 3), (13, 2), (16, 2), (16, 2), (12, 2), (1, 6), (1, 2), (-5, 1), (-11, -1), (-14, -2), (-7, -1), (0, 0), (8, 0), (-16, -2), (8, 2)]","[(-15, -2), (-11, -1), (-4, 1), (2, 3), (8, 3), (13, 2), (16, 2), (16, 2), (13, 2), (0, 6), (1, 2), (-5, 1), (-11, -1), (-15, -2), (-7, 0), (0, 0), (7, -1), (-16, -2), (8, 3)]"
2467,18.053365185595645,15.671001792755984,17.519788248833688,18.01874700381804,12.014499418407162,jose.csv,True,"[(-15, -2), (-11, -1), (-4, 1), (2, 3), (9, 3), (14, 2), (17, 2), (17, 2), (13, 2), (0, 7), (2, 2), (-5, 1), (-11, -1), (-15, -2), (-8, 0), (0, 0), (8, 0), (-17, -2), (8, 3)]","[(-14, -2), (-10, -1), (-4, 2), (2, 3), (9, 3), (14, 2), (17, 2), (17, 2), (13, 2), (0, 7), (2, 2), (-5, 1), (-11, -1), (-14, -2), (-8, 0), (0, 0), (8, 0), (-16, -2), (9, 3)]","[(-14, -2), (-10, -1), (-4, 2), (2, 3), (9, 3), (14, 2), (17, 2), (17, 2), (13, 2), (0, 7), (2, 2), (-5, 1), (-10, 0), (-14, -1), (-7, 0), (0, 0), (8, 0), (-16, -2), (9, 3)]","[(-15, -1), (-11, 0), (-5, 2), (1, 3), (8, 3), (13, 3), (16, 2), (16, 2), (13, 3), (0, 7), (1, 3), (-5, 2), (-11, 0), (-15, -1), (-8, 0), (0, 0), (7, 0), (-17, -1), (8, 3)]","[(-14, 0), (-10, 1), (-4, 2), (2, 3), (9, 4), (13, 3), (16, 3), (16, 3), (13, 3), (1, 7), (2, 3), (-4, 3), (-10, 1), (-13, 0), (-6, 0), (0, 0), (7, 0), (-15, 0), (9, 4)]"
2468,8.747813046738315,12.014499418407162,18.01874700381804,17.997944133302457,18.01874700381804,jose.csv,True,"[(-14, -1), (-10, 0), (-4, 2), (2, 3), (9, 3), (14, 3), (17, 3), (17, 3), (13, 3), (1, 7), (2, 3), (-4, 2), (-10, 0), (-14, -1), (-7, 0), (0, 0), (8, 0), (-16, -1), (9, 3)]","[(-15, -1), (-11, 0), (-5, 2), (1, 3), (7, 3), (12, 3), (15, 2), (15, 2), (12, 2), (0, 6), (0, 3), (-6, 2), (-12, 0), (-15, -1), (-7, 0), (0, 0), (7, 0), (-17, -1), (7, 3)]","[(-14, -1), (-10, 0), (-4, 2), (2, 3), (8, 3), (13, 3), (16, 2), (16, 2), (12, 3), (0, 7), (1, 3), (-5, 2), (-11, 0), (-14, -1), (-7, 0), (0, 0), (7, 0), (-16, -1), (8, 3)]","[(-15, -2), (-11, -1), (-4, 1), (2, 3), (8, 3), (13, 2), (16, 2), (16, 2), (12, 2), (0, 6), (1, 2), (-5, 1), (-11, -1), (-15, -2), (-7, -1), (0, 0), (7, 0), (-16, -2), (8, 2)]","[(-15, -2), (-11, -1), (-4, 2), (2, 3), (8, 3), (13, 2), (16, 2), (16, 2), (12, 2), (1, 6), (1, 2), (-5, 1), (-11, -1), (-15, -1), (-6, 0), (0, 0), (7, 0), (-17, -2), (8, 2)]"
2469,11.3981498395309,11.384990531884329,9.00122124737271,12.000628527403604,12.000628527403604,jose.csv,True,"[(-15, -2), (-11, -1), (-5, 2), (1, 3), (7, 3), (12, 2), (15, 2), (15, 2), (11, 2), (0, 6), (0, 2), (-6, 1), (-12, 0), (-15, -1), (-7, -1), (0, 0), (6, 0), (-17, -2), (7, 2)]","[(-13, -1), (-9, 0), (-2, 2), (4, 3), (10, 4), (15, 3), (18, 2), (18, 2), (15, 3), (0, 6), (3, 3), (-3, 2), (-9, 0), (-13, 0), (-7, 0), (0, 0), (6, 0), (-14, -1), (10, 3)]","[(-15, -1), (-11, 0), (-5, 2), (2, 3), (9, 3), (13, 2), (17, 2), (16, 2), (13, 2), (0, 6), (1, 2), (-5, 1), (-11, 0), (-15, -1), (-7, 0), (0, 0), (7, 0), (-17, -1), (8, 2)]","[(-13, -1), (-9, 0), (-3, 2), (3, 3), (10, 3), (15, 2), (18, 2), (18, 2), (14, 2), (1, 6), (3, 2), (-4, 2), (-10, 0), (-13, -1), (-6, 0), (0, 0), (8, 0), (-15, -1), (10, 3)]","[(-15, -1), (-11, 0), (-5, 2), (2, 3), (8, 3), (13, 3), (17, 2), (16, 2), (13, 2), (0, 6), (1, 2), (-5, 1), (-11, 0), (-15, -1), (-8, 0), (0, 0), (7, 0), (-17, -1), (8, 3)]"
2470,2.722152012268155,2.589329711011866,2.658066433244539,2.5870681060316887,2.658066433244539,jose.csv,False,"[(-19, 1), (-14, -2), (-7, -5), (-1, -6), (6, -5), (10, -3), (12, -2), (11, 3), (9, 5), (0, 8), (-2, 8), (-9, 7), (-15, 5), (-19, 5), (-8, 0), (0, 0), (7, 0), (-21, 4), (4, 7)]","[(-19, 1), (-14, -3), (-7, -6), (0, -7), (7, -6), (11, -4), (14, -2), (13, 3), (10, 5), (0, 8), (-1, 8), (-8, 7), (-15, 6), (-19, 5), (-8, 0), (0, 0), (8, 0), (-21, 4), (5, 7)]","[(-19, 1), (-14, -4), (-7, -7), (0, -8), (7, -7), (12, -5), (14, -3), (13, 2), (10, 5), (0, 8), (-1, 7), (-8, 6), (-15, 5), (-19, 4), (-9, 0), (0, 0), (9, 0), (-21, 3), (5, 6)]","[(-18, 1), (-13, -3), (-6, -6), (1, -7), (8, -6), (12, -4), (14, -2), (13, 3), (10, 5), (1, 8), (-1, 8), (-8, 7), (-14, 6), (-19, 5), (-8, 0), (0, 0), (9, 0), (-21, 4), (6, 7)]","[(-19, 1), (-14, -3), (-7, -6), (0, -7), (7, -6), (11, -4), (13, -2), (13, 3), (10, 5), (0, 8), (-2, 8), (-8, 7), (-15, 5), (-19, 4), (-9, 0), (0, 0), (8, 0), (-22, 3), (5, 7)]"
2471,2.658066433244539,2.4753794388004784,2.480873817202639,2.7099744224444358,2.524817482351172,jose.csv,False,"[(-19, 0), (-14, -4), (-7, -7), (0, -7), (7, -6), (11, -4), (13, -2), (12, 2), (10, 5), (0, 8), (-2, 8), (-9, 7), (-15, 5), (-19, 4), (-9, 0), (0, 0), (8, 0), (-22, 3), (5, 7)]","[(-19, 1), (-14, -3), (-7, -6), (0, -7), (7, -6), (11, -4), (13, -2), (13, 3), (10, 5), (0, 8), (-2, 8), (-8, 7), (-15, 5), (-19, 5), (-9, 0), (0, 0), (8, 0), (-22, 4), (5, 7)]","[(-19, 1), (-14, -3), (-7, -6), (0, -7), (7, -6), (11, -4), (13, -2), (13, 2), (10, 5), (0, 8), (-2, 7), (-8, 7), (-15, 5), (-20, 5), (-9, 0), (0, 0), (8, 0), (-22, 4), (5, 7)]","[(-16, 2), (-11, -3), (-4, -5), (3, -6), (10, -5), (14, -3), (16, -1), (15, 3), (12, 5), (0, 8), (1, 8), (-6, 7), (-12, 6), (-17, 5), (-9, 0), (0, 0), (9, 0), (-19, 4), (8, 7)]","[(-16, 2), (-10, -2), (-3, -5), (4, -6), (11, -5), (15, -3), (17, -1), (16, 4), (13, 6), (0, 9), (2, 9), (-5, 8), (-11, 7), (-16, 6), (-8, 0), (0, 0), (8, 0), (-18, 5), (8, 8)]"
2472,2.590541145348965,2.43270007319264,2.3768254603433734,2.3695333248198414,2.3768254603433734,jose.csv,False,"[(-16, 1), (-11, -3), (-4, -6), (3, -7), (10, -6), (14, -3), (16, -2), (15, 3), (12, 5), (0, 8), (1, 8), (-6, 7), (-12, 6), (-16, 5), (-9, 0), (0, 0), (8, 0), (-18, 4), (8, 7)]","[(-16, 1), (-11, -4), (-4, -7), (3, -8), (10, -7), (15, -4), (17, -2), (16, 3), (13, 5), (0, 8), (1, 8), (-5, 7), (-12, 6), (-16, 5), (-9, -1), (0, 0), (8, -1), (-18, 4), (8, 7)]","[(-16, 2), (-11, -3), (-4, -7), (3, -7), (10, -6), (14, -4), (17, -2), (16, 3), (13, 6), (0, 9), (1, 9), (-5, 8), (-12, 7), (-16, 6), (-9, 0), (0, 0), (8, 0), (-18, 5), (8, 8)]","[(-16, 2), (-11, -3), (-4, -6), (3, -7), (10, -6), (14, -4), (16, -2), (15, 3), (12, 5), (0, 8), (1, 8), (-5, 8), (-12, 6), (-16, 5), (-9, 0), (0, 0), (8, 0), (-18, 5), (8, 7)]","[(-17, 0), (-12, -5), (-4, -8), (3, -8), (10, -7), (14, -4), (16, -2), (15, 3), (13, 5), (0, 8), (1, 8), (-6, 7), (-12, 5), (-17, 4), (-9, 0), (0, 0), (8, 0), (-19, 3), (8, 7)]"
2473,2.3768254603433734,2.3768254603433734,2.4469815753936395,2.415211289987743,2.415211289987743,jose.csv,False,"[(-16, 1), (-11, -3), (-4, -7), (3, -8), (11, -6), (15, -4), (17, -2), (16, 3), (13, 5), (0, 9), (2, 8), (-5, 8), (-12, 6), (-16, 5), (-9, 0), (0, 0), (9, 0), (-18, 4), (8, 7)]","[(-16, 1), (-11, -4), (-4, -7), (3, -8), (10, -7), (14, -4), (16, -2), (15, 3), (12, 5), (0, 8), (1, 8), (-5, 7), (-12, 6), (-16, 5), (-9, 0), (0, 0), (8, 0), (-18, 4), (8, 7)]","[(-15, 1), (-10, -4), (-3, -7), (4, -8), (11, -7), (15, -4), (18, -3), (17, 3), (14, 5), (1, 8), (2, 8), (-4, 7), (-11, 6), (-15, 5), (-8, 0), (0, 0), (9, -1), (-18, 4), (9, 7)]","[(-16, 1), (-11, -3), (-4, -6), (4, -7), (11, -6), (15, -3), (17, -2), (16, 3), (13, 5), (0, 9), (2, 8), (-5, 8), (-12, 6), (-16, 5), (-9, 0), (0, 0), (9, 0), (-18, 4), (9, 7)]","[(-16, 1), (-11, -3), (-4, -6), (4, -7), (11, -6), (15, -3), (17, -2), (16, 3), (13, 5), (0, 9), (2, 8), (-5, 8), (-12, 6), (-16, 5), (-9, 0), (0, 0), (9, 0), (-18, 5), (8, 7)]"
