frame_idx,timestamp,biblioteca,abordagem,ear,fps,tempo_processamento,piscando
1,0.07491827011108398,mediapipe,1,-2.7784369940890703,143.74392542581995,0.006957292556762695,vermelho
2,0.27826571464538574,mediapipe,1,-2.8391159738107503,264.5580925949287,0.0037806034088134766,vermelho
3,0.3513932228088379,mediapipe,1,-2.7960716284336917,87.89589052578637,0.011379241943359375,vermelho
4,0.4300401210784912,mediapipe,1,-2.822002459708376,56.78568140586499,0.017612457275390625,vermelho
5,0.5111100673675537,mediapipe,1,-2.8706440927781838,53.704964212089784,0.018622875213623047,vermelho
6,0.5923197269439697,mediapipe,1,-2.8276726195203086,53.28874715725012,0.018768310546875,vermelho
7,0.671823263168335,mediapipe,1,-2.8327620635228143,57.78631359960321,0.017307758331298828,vermelho
8,0.752030611038208,mediapipe,1,-2.7903985035621055,56.148647925033465,0.017812490463256836,vermelho
9,0.8342244625091553,mediapipe,1,-2.687245385668856,54.441785000389395,0.01836991310119629,vermelho
10,0.9143719673156738,mediapipe,1,-2.687853298966022,54.55721328321128,0.018332242965698242,vermelho
11,0.9786579608917236,mediapipe,1,-2.7060146054989143,260.82358062309555,0.0038347244262695312,vermelho
12,1.054518699645996,mediapipe,1,-2.7241759120318068,58.72154787405323,0.017032623291015625,vermelho
13,1.13592529296875,mediapipe,1,-2.799882955832733,52.014633480908266,0.01922774314880371,vermelho
14,1.2168190479278564,mediapipe,1,-2.772971060411094,54.745206552241726,0.01826930046081543,vermelho
15,1.296034812927246,mediapipe,1,-2.8033230994213545,57.515310250257116,0.017389297485351562,vermelho
16,1.3771066665649414,mediapipe,1,-2.7971764878385583,53.40817236066367,0.018726348876953125,vermelho
17,1.457275390625,mediapipe,1,-2.8296244091607297,56.043613041154465,0.017846107482910156,vermelho
18,1.538151741027832,mediapipe,1,-2.922203854981893,54.03499008013192,0.0185091495513916,vermelho
19,1.6200602054595947,mediapipe,1,-2.9399936986861417,52.36661464510893,0.01909923553466797,vermelho
20,1.6897063255310059,mediapipe,1,-2.9942821929834462,139.26699206428262,0.007181644439697266,vermelho
21,1.767683982849121,mediapipe,1,-2.944630549604318,56.513298660702254,0.017696857452392578,vermelho
22,1.8468570709228516,mediapipe,1,-2.8949789062251905,55.80945791308513,0.01792001724243164,vermelho
23,1.926516056060791,mediapipe,1,-2.844691623998186,56.78183762708652,0.01761341094970703,vermelho
24,2.0061051845550537,mediapipe,1,-2.773097564927143,59.22568802157613,0.016887664794921875,vermelho
25,2.0877110958099365,mediapipe,1,-2.729427630630985,52.36792229033748,0.019098281860351562,vermelho
26,2.167980909347534,mediapipe,1,-2.729229698601104,56.15015127580391,0.01781177520751953,vermelho
27,2.2482755184173584,mediapipe,1,-2.666456244800137,54.19277482040415,0.018454790115356445,vermelho
28,2.327812433242798,mediapipe,1,-2.644093087348018,56.460807409102536,0.01771402359008789,vermelho
29,2.4076380729675293,mediapipe,1,-2.6875650896142953,57.00564034956576,0.01754450798034668,vermelho
30,2.4887571334838867,mediapipe,1,-2.719392171827354,54.61262223148136,0.01831364631652832,vermelho
31,2.5689377784729004,mediapipe,1,-2.7502098950126954,55.16933680582959,0.018128633499145508,vermelho
32,2.6496593952178955,mediapipe,1,-2.807921082334323,55.107000210216526,0.018149375915527344,vermelho
33,2.7310290336608887,mediapipe,1,-2.835112885295003,55.773835802239304,0.017932415008544922,vermelho
34,2.795306921005249,mediapipe,1,-2.782378384088923,242.01165541515203,0.004132509231567383,vermelho
35,2.85693097114563,mediapipe,1,-2.802872380493408,267.903934593766,0.003733396530151367,vermelho
36,2.9183783531188965,mediapipe,1,-2.7773693932567984,257.25613346418055,0.003887653350830078,vermelho
37,2.979829788208008,mediapipe,1,-2.6974755340643815,269.74750787832016,0.0037076473236083984,vermelho
38,3.0542712211608887,mediapipe,1,-2.6497808632791418,65.94817610062893,0.015166044235229492,vermelho
39,3.1343564987182617,mediapipe,1,-2.6328604355713123,56.055597134609215,0.017841815948486328,vermelho
40,3.2147438526153564,mediapipe,1,-2.8403477223381186,54.71806713370644,0.018277883529663086,vermelho
41,3.294100522994995,mediapipe,1,-3.2144582700708098,59.1313370552078,0.01691412925720215,vermelho
42,3.3736391067504883,mediapipe,1,-3.7247736241549534,58.2089485955368,0.017182350158691406,vermelho
43,3.4550304412841797,mediapipe,1,-4.074669635260227,55.10555219801876,0.01815009117126465,vermelho
44,3.534571647644043,mediapipe,1,-4.209843524625597,57.11898244610587,0.0175325870513916,vermelho
45,3.615571975708008,mediapipe,1,-4.21983240707556,53.81383354075518,0.018585681915283203,vermelho
46,3.695465087890625,mediapipe,1,-4.031332363695664,55.08601147870398,0.018156051635742188,vermelho
47,3.7760396003723145,mediapipe,1,-3.9620260937895635,54.51821041412119,0.018345355987548828,vermelho
48,3.857682228088379,mediapipe,1,-3.962026093789564,53.5254016666454,0.018685102462768555,vermelho
49,3.9390597343444824,mediapipe,1,-3.9772067366960187,53.180641316613624,0.01880669593811035,vermelho
50,4.019274473190308,mediapipe,1,-3.9657190165774323,56.45624756033543,0.0177156925201416,vermelho
51,4.0993006229400635,mediapipe,1,-3.9665267261933352,56.37278066744621,0.01774144172668457,vermelho
52,4.1788153648376465,mediapipe,1,-3.8657369255221896,55.834717784877526,0.017912626266479492,vermelho
53,4.259490966796875,mediapipe,1,-3.7715644199749017,56.20281931714638,0.017795324325561523,vermelho
54,4.338958263397217,mediapipe,1,-3.861236293118418,56.19980705327473,0.01779627799987793,vermelho
55,4.41998291015625,mediapipe,1,-3.9394204461433486,54.34162520729685,0.01840496063232422,vermelho
56,4.499935626983643,mediapipe,1,-4.04108505982291,56.22919040660652,0.01778721809387207,vermelho
57,4.5798022747039795,mediapipe,1,-4.86490375556583,56.90355316175772,0.01757669448852539,vermelho
58,4.659379005432129,mediapipe,1,-9.106223445525584,57.143884794070765,0.017502546310424805,vermelho
59,4.7393224239349365,mediapipe,1,-9.506574638951696,56.6866781094998,0.017643451690673828,vermelho
60,4.821371555328369,mediapipe,1,-9.53471010309344,52.452403581611726,0.019067764282226562,vermelho
61,4.892152309417725,mediapipe,1,-8.632357863471485,103.08454581203303,0.009702444076538086,vermelho
62,4.962050437927246,mediapipe,1,-4.255864284146361,97.04319659424817,0.010306358337402344,vermelho
63,5.025324583053589,mediapipe,1,-3.5861782197315657,230.39296896457017,0.0043413639068603516,vermelho
64,5.103111743927002,mediapipe,1,-3.28783307159272,56.069834904083955,0.017837047576904297,vermelho
65,5.182122230529785,mediapipe,1,-3.163537229203447,57.52793207971581,0.01738572120666504,vermelho
66,5.2635815143585205,mediapipe,1,-3.0360563817773363,52.26481912997969,0.01913619041442871,vermelho
67,5.344348907470703,mediapipe,1,-2.9882330638704535,54.245340851773776,0.018437623977661133,vermelho
68,5.425526857376099,mediapipe,1,-2.9350451129488904,56.32130628029703,0.017757654190063477,vermelho
69,5.505280494689941,mediapipe,1,-2.894343539947784,57.18985546768476,0.01748800277709961,vermelho
70,5.586103439331055,mediapipe,1,-2.894103919204605,55.104828220455886,0.01815009117126465,vermelho
71,5.665469169616699,mediapipe,1,-2.9226839998773233,58.71086226203808,0.017035245895385742,vermelho
72,5.745762348175049,mediapipe,1,-2.9823124642529097,55.75381834133113,0.017938852310180664,vermelho
73,5.8257739543914795,mediapipe,1,-2.9997679631392025,56.63845302076863,0.017658472061157227,vermelho
74,5.90527081489563,mediapipe,1,-2.9452815353841517,57.92277523062476,0.01726698875427246,vermelho
75,5.987733840942383,mediapipe,1,-2.97096528607234,53.048136999468795,0.018853187561035156,vermelho
76,6.067454814910889,mediapipe,1,-2.9167014547114336,55.40984992601987,0.01804971694946289,vermelho
77,6.147773742675781,mediapipe,1,-2.904387992445677,54.30433600476456,0.0184173583984375,vermelho
78,6.2274487018585205,mediapipe,1,-2.916916988754664,56.38187415144305,0.017739057540893555,vermelho
79,6.307865142822266,mediapipe,1,-2.857288524379077,55.53971848144175,0.018007755279541016,vermelho
80,6.388223886489868,mediapipe,1,-2.857288524379077,54.940976133714074,0.018204212188720703,vermelho
81,6.467946529388428,mediapipe,1,-2.8519255670267887,56.26237776495996,0.017775774002075195,vermelho
82,6.547444105148315,mediapipe,1,-2.893882998472852,55.75826542413889,0.017937421798706055,vermelho
83,6.628154993057251,mediapipe,1,-2.899025035093388,54.97770379205935,0.018192052841186523,vermelho
84,6.708441734313965,mediapipe,1,-2.898802438699244,56.42510829499287,0.017725706100463867,vermelho
85,6.7748119831085205,mediapipe,1,-2.9166943923605197,194.2436900847497,0.005148887634277344,vermelho
86,6.852701425552368,mediapipe,1,-2.874736960914456,55.58314338722502,0.017993688583374023,vermelho
87,6.933282375335693,mediapipe,1,-2.8274630792335875,54.62969378850437,0.018307209014892578,vermelho
88,7.015874147415161,mediapipe,1,-2.780397023166412,49.278082594137345,0.02029585838317871,vermelho
89,7.096071004867554,mediapipe,1,-2.7208019707902498,56.74266078627669,0.017625808715820312,vermelho
90,7.176124334335327,mediapipe,1,-2.661206918414087,56.39172873699212,0.01773548126220703,vermelho
91,7.257679462432861,mediapipe,1,-2.66141474402778,55.673891978709,0.01796436309814453,vermelho
92,7.336815357208252,mediapipe,1,-2.66141474402778,56.57428039601824,0.017678499221801758,vermelho
93,7.416638612747192,mediapipe,1,-2.7084808000949554,55.730853042785014,0.01794576644897461,vermelho
94,7.4982593059539795,mediapipe,1,-2.755769452556275,53.66648327042416,0.018635988235473633,vermelho
95,7.579954624176025,mediapipe,1,-2.838395045004021,51.47016811878758,0.019431352615356445,vermelho
96,7.659912586212158,mediapipe,1,-2.885683697465341,56.398553160591106,0.01773381233215332,vermelho
97,7.740080118179321,mediapipe,1,-2.8859062938594855,56.09007997004466,0.017830848693847656,verde
98,7.821717977523804,mediapipe,1,-2.8856836974653413,53.34025154833213,0.01875019073486328,verde
99,7.901836156845093,mediapipe,1,-2.868151823484734,55.97629787801949,0.017867326736450195,verde
100,7.981760263442993,mediapipe,1,-2.9226552755888187,56.50644644132189,0.017699718475341797,verde
101,8.067209959030151,mediapipe,1,-4.278144544608099,43.47915867602393,0.023002147674560547,verde
